time_flux_min,Jefflux_nM_per_min,time_eATP_min,eATP_no_hydrolysis_nM
21.5,0.0247915350843404,21.5,0.4998989606217913
21.6,0.024906844549848962,21.6,0.5021194983407136
21.700000000000003,0.025022154015357526,21.700000000000003,0.5043503401789813
21.8,0.025137463480866082,21.8,0.5065914861365942
21.900000000000002,0.025252772946374645,21.900000000000002,0.5088429362135526
22.0,0.0253680824118832,22.0,0.5111046904098562
22.1,0.02548339187739176,22.1,0.5133767487255052
22.200000000000003,0.025598701342900324,22.200000000000003,0.5156591111604996
22.3,0.02571401080840888,22.3,0.5179517777148392
22.400000000000002,0.025829320273917444,22.400000000000002,0.5202547483885244
22.5,0.025944629739426,22.5,0.5225680231815547
22.6,0.026059939204934563,22.6,0.5248916020939305
22.700000000000003,0.026175248670443123,22.700000000000003,0.5272254851256516
22.8,0.026290558135951683,22.8,0.529569672276718
22.900000000000002,0.026405867601460242,22.900000000000002,0.5319241635471299
23.0,0.026521177066968802,23.0,0.5342889589368869
23.1,0.02663648653247736,23.1,0.5366640584459894
23.200000000000003,0.026751795997985925,23.200000000000003,0.5390494620744373
23.3,0.02686710546349448,23.3,0.5414451698222305
23.400000000000002,0.026982414929003044,23.400000000000002,0.543851181689369
23.5,0.0270977243945116,23.5,0.5462674976758528
23.6,0.027213033860020164,23.6,0.548694117781682
23.700000000000003,0.027328343325528724,23.700000000000003,0.5511310420068567
23.8,0.027443652791037283,23.8,0.5535782703513765
23.900000000000002,0.027558962256545843,23.900000000000002,0.5560358028152419
24.0,0.027674271722054403,24.0,0.5585036393984524
24.1,0.027789581187562962,24.1,0.5609817801010084
24.200000000000003,0.027904890653071526,24.200000000000003,0.5634702249229098
24.3,0.028020200118580082,24.3,0.5659689738641562
24.400000000000002,0.028135509584088645,24.400000000000002,0.5684780269247484
24.5,0.0282508190495972,24.5,0.5709973841046856
24.6,0.02836612851510576,24.6,0.5735270454039684
24.700000000000003,0.028481437980614324,24.700000000000003,0.5760670108225965
24.8,0.02859674744612288,24.8,0.5786172803605698
24.900000000000002,0.028712056911631444,24.900000000000002,0.5811778540178885
25.0,0.02882736637714,25.0,0.5837487317945526
25.1,0.028942675842648563,25.1,0.586329913690562
25.200000000000003,0.029057985308157123,25.200000000000003,0.5889213997059168
25.3,0.029173294773665683,25.3,0.5915231898406168
25.400000000000002,0.029288604239174242,25.400000000000002,0.5941352840946623
25.5,0.029403913704682802,25.5,0.5967576824680532
25.6,0.02951922317019136,25.6,0.5993903849607893
25.700000000000003,0.029634532635699925,25.700000000000003,0.6020333915728708
25.8,0.02974984210120848,25.8,0.6046867023042977
25.900000000000002,0.029865151566717044,25.900000000000002,0.6073503171550698
26.0,0.0299804610322256,26.0,0.6100242361251874
26.1,0.030095770497734164,26.1,0.6127084592146503
26.200000000000003,0.030211079963242723,26.200000000000003,0.6154029864234586
26.3,0.030326389428751283,26.3,0.6181078177516122
26.400000000000002,0.030441698894259843,26.400000000000002,0.6208229531991112
26.5,0.030557008359768403,26.5,0.6235483927659553
26.6,0.030672317825276962,26.6,0.626284136452145
26.700000000000003,0.030787627290785526,26.700000000000003,0.62903018425768
26.8,0.030902936756294082,26.8,0.6317865361825603
26.900000000000002,0.031018246221802645,26.900000000000002,0.634553192226786
27.0,0.0311335556873112,27.0,0.637330152390357
27.1,0.03124886515281976,27.1,0.6401174166732733
27.200000000000003,0.03136417461832833,27.200000000000003,0.6429149850755351
27.3,0.031479484083836884,27.3,0.6457228575971421
27.400000000000002,0.03159479354934544,27.400000000000002,0.6485410342380945
27.5,0.031710103014854,27.5,0.6513695149983922
27.6,0.03182541248036256,27.6,0.6542082998780354
27.700000000000003,0.03194072194587112,27.700000000000003,0.6570573888770239
27.8,0.03205603141137968,27.8,0.6599167819953575
27.900000000000002,0.03217134087688824,27.900000000000002,0.6627864792330367
28.0,0.0322866503423968,28.0,0.6656664805900612
28.1,0.03240195980790536,28.1,0.6685567860664311
28.200000000000003,0.032517269273413925,28.200000000000003,0.6714573956621462
28.3,0.03263257873892248,28.3,0.6743683093772067
28.400000000000002,0.032747888204431044,28.400000000000002,0.6772895272116126
28.5,0.0328631976699396,28.5,0.6802210491653637
28.6,0.032978507135448164,28.6,0.6831628752384604
28.700000000000003,0.03309381660095673,28.700000000000003,0.6861150054309024
28.8,0.03320912606646528,28.8,0.6890774397426895
28.900000000000002,0.033324435531973846,28.900000000000002,0.6920501781738222
29.0,0.0334397449974824,29.0,0.6950332207243002
29.1,0.033555054462990966,29.1,0.6980265673941235
29.200000000000003,0.03367036392849952,29.200000000000003,0.7010302181832921
29.3,0.033785673394008085,29.3,0.7040441730918061
29.400000000000002,0.03390098285951664,29.400000000000002,0.7070684321196655
29.5,0.0340162923250252,29.5,0.7101029952668702
29.6,0.03413160179053376,29.6,0.7131478625334202
29.700000000000003,0.034246911256042324,29.700000000000003,0.7162030339193156
29.8,0.03436222072155088,29.8,0.7192685094245563
29.900000000000002,0.034477530187059444,29.900000000000002,0.7223442890491425
30.0,0.034592839652568,30.0,0.7254303727930738
30.1,0.03470814911807656,30.1,0.7285267606563506
30.200000000000003,0.034823458583585126,30.200000000000003,0.7316334526389727
30.3,0.03493876804909368,30.3,0.7347504487409402
30.400000000000002,0.035054077514602246,30.400000000000002,0.737877748962253
30.5,0.0351693869801108,30.5,0.7410153533029111
30.6,0.035284696445619365,30.6,0.7441632617629147
30.700000000000003,0.03540000591112792,30.700000000000003,0.7473214743422636
30.8,0.035515315376636485,30.8,0.7504899910409577
30.900000000000002,0.03563062484214504,30.900000000000002,0.7536688118589974
31.0,0.035745934307653604,31.0,0.7568579367963821
31.1,0.03586124377316216,31.1,0.7600573658531125
31.200000000000003,0.03597655323867072,31.200000000000003,0.7632670990291881
31.3,0.03609186270417928,31.3,0.766487136324609
31.400000000000002,0.03620717216968784,31.400000000000002,0.7697174777393753
31.5,0.0363224816351964,31.5,0.7729581232734868
31.6,0.03643779110070496,31.6,0.7762090729269439
31.700000000000003,0.036553100566213526,31.700000000000003,0.7794703266997463
31.8,0.03666841003172208,31.8,0.7827418845918938
31.900000000000002,0.036783719497230645,31.900000000000002,0.7860237466033869
32.0,0.0368990289627392,32.0,0.7893159127342252
32.1,0.037014338428247764,32.1,0.7926183829844089
32.2,0.03712964789375633,32.2,0.795931157353938
32.300000000000004,0.037244957359264884,32.300000000000004,0.7992542358428125
32.4,0.03736026682477344,32.4,0.8025876184510321
32.5,0.037475576290282,32.5,0.8059313051785972
32.6,0.03759088575579056,32.6,0.8092852960255077
32.7,0.03770619522129912,32.7,0.8126495909917636
32.800000000000004,0.037821504686807686,32.800000000000004,0.8160241900773648
32.9,0.03793681415231624,32.9,0.819409093282311
33.0,0.0380521236178248,33.0,0.8228043006066029
33.1,0.03816743308333336,33.1,0.8262098120502401
33.2,0.038282742548841925,33.2,0.8296256276132228
33.300000000000004,0.03839805201435049,33.300000000000004,0.8330517472955506
33.4,0.03851336147985904,33.4,0.8364881710972237
33.5,0.0386286709453676,33.5,0.8399348990182424
33.6,0.038743980410876164,33.6,0.8433919310586062
33.7,0.03885928987638473,33.7,0.8468592672183156
33.800000000000004,0.03897459934189328,33.800000000000004,0.8503369074973702
33.9,0.03908990880740184,33.9,0.85382485189577
34.0,0.0392052182729104,34.0,0.8573231004135153
34.1,0.039320527738418966,34.1,0.8608316530506062
34.2,0.03943583720392752,34.2,0.8643505098070421
34.300000000000004,0.039551146669436085,34.300000000000004,0.8678796706828236
34.4,0.03966645613494464,34.4,0.87141913567795
34.5,0.039781765600453205,34.5,0.8749689047924222
34.6,0.03989707506596176,34.6,0.8785289780262395
34.7,0.040012384531470324,34.7,0.8820993553794023
34.800000000000004,0.04012769399697889,34.800000000000004,0.8856800368519104
34.9,0.04024300346248744,34.9,0.8892710224437638
35.0,0.040358312927996,35.0,0.8928723121549625
35.1,0.04047362239350456,35.1,0.8964839059855066
35.2,0.040588931859013126,35.2,0.9001058039353962
35.300000000000004,0.04070424132452169,35.300000000000004,0.9037380060046312
35.4,0.04081955079003024,35.4,0.907380512193211
35.5,0.0409348602555388,35.5,0.9110333225011367
35.6,0.041050169721047365,35.6,0.9146964369284075
35.7,0.04116547918655592,35.7,0.9183698554750238
35.800000000000004,0.041280788652064485,35.800000000000004,0.9220535781409854
35.9,0.04139609811757304,35.9,0.9257476049262922
36.0,0.041511407583081604,36.0,0.9294519358309444
36.1,0.04162671704859016,36.1,0.933166570854942
36.2,0.04174202651409872,36.2,0.9368915099982851
36.300000000000004,0.04185733597960729,36.300000000000004,0.9406267532609733
36.4,0.04197264544511584,36.4,0.9443723006430067
36.5,0.0420879549106244,36.5,0.9481281521443858
36.6,0.04220326437613296,36.6,0.9518943077651102
36.7,0.042318573841641526,36.7,0.9556707675051799
36.800000000000004,0.04243388330715009,36.800000000000004,0.959457531364595
36.9,0.04254919277265864,36.9,0.9632545993433552
37.0,0.0426645022381672,37.0,0.9670619714414609
37.1,0.042779811703675764,37.1,0.970879647658912
37.2,0.04289512116918433,37.2,0.9747076279957085
37.300000000000004,0.043010430634692884,37.300000000000004,0.9785459124518504
37.4,0.04312574010020144,37.4,0.9823945010273373
37.5,0.04324104956571,37.5,0.9862533937221697
37.6,0.043356359031218566,37.6,0.9901225905363477
37.7,0.04347166849672712,37.7,0.9940020914698707
37.800000000000004,0.043586977962235686,37.800000000000004,0.9978918965227394
37.9,0.04370228742774424,37.9,1.001792005694953
38.0,0.0438175968932528,38.0,1.0057024189865122
38.1,0.04393290635876136,38.1,1.0096231363974169
38.2,0.044048215824269925,38.2,1.0135541579276666
38.300000000000004,0.04416352528977849,38.300000000000004,1.017495483577262
38.400000000000006,0.04427883475528705,38.400000000000006,1.0214471133462026
38.5,0.0443941442207956,38.5,1.0254090472344883
38.6,0.044509453686304164,38.6,1.0293812852421196
38.7,0.04462476315181273,38.7,1.0333638273690964
38.800000000000004,0.04474007261732128,38.800000000000004,1.0373566736154183
38.900000000000006,0.044855382082829846,38.900000000000006,1.0413598239810857
39.0,0.0449706915483384,39.0,1.0453732784660983
39.1,0.045086001013846966,39.1,1.0493970370704564
39.2,0.04520131047935552,39.2,1.0534310997941598
39.300000000000004,0.045316619944864085,39.300000000000004,1.0574754666372084
39.400000000000006,0.04543192941037265,39.400000000000006,1.0615301375996025
39.5,0.045547238875881205,39.5,1.0655951126813417
39.6,0.04566254834138976,39.6,1.0696703918824264
39.7,0.045777857806898324,39.7,1.0737559752028565
39.800000000000004,0.04589316727240689,39.800000000000004,1.077851862642632
39.900000000000006,0.04600847673791545,39.900000000000006,1.081958054201753
40.0,0.046123786203424,40.0,1.0860745498802187
40.1,0.04623909566893256,40.1,1.0902013496780305
40.2,0.046354405134441126,40.2,1.0943384535951872
40.300000000000004,0.04646971459994969,40.300000000000004,1.0984858616316895
40.400000000000006,0.046585024065458246,40.400000000000006,1.102643573787537
40.5,0.0467003335309668,40.5,1.1068115900627298
40.6,0.046815642996475365,40.6,1.1109899104572678
40.7,0.04693095246198393,40.7,1.1151785349711516
40.800000000000004,0.047046261927492485,40.800000000000004,1.1193774636043805
40.900000000000006,0.04716157139300105,40.900000000000006,1.1235866963569547
41.0,0.047276880858509604,41.0,1.127806233228874
41.1,0.04739219032401816,41.1,1.1320360742201392
41.2,0.04750749978952672,41.2,1.1362762193307496
41.300000000000004,0.04762280925503529,41.300000000000004,1.1405266685607052
41.400000000000006,0.04773811872054385,41.400000000000006,1.1447874219100063
41.5,0.0478534281860524,41.5,1.1490584793786525
41.6,0.04796873765156096,41.6,1.1533398409666442
41.7,0.048084047117069526,41.7,1.1576315066739813
41.800000000000004,0.04819935658257809,41.800000000000004,1.1619334765006637
41.900000000000006,0.048314666048086645,41.900000000000006,1.1662457504466914
42.0,0.0484299755135952,42.0,1.170568328512064
42.1,0.048545284979103764,42.1,1.1749012106967827
42.2,0.04866059444461233,42.2,1.1792443970008466
42.300000000000004,0.048775903910120884,42.300000000000004,1.1835978874242556
